Brain avg,Elav avg,Repo avg,Transcript ID
218.84029693853554,73.974535334630474,84.650846254033127,CG16787
187.92675306089711,172.90165273048018,226.57427404380664,CG3480
548.70964314083881,1190.2315602209742,311.59070312431413,CG7918
46.323388507934425,42.553612085523305,77.112630481734485,CG40103
741.05583493720792,689.3467263493751,1236.1155481839373,CG3308
709.05370207079693,1033.4144620653672,269.34811367100707,CG10255
21.42071782896021,19.152983993977472,25.583261134865367,CG1971
58.07231827493888,43.569062196753279,65.272003792891923,CG5940
302.89586859002435,430.27310807571195,511.20202065562461,CG8635
21.545432716772446,14.682025751382444,22.841651569831054,S.C2L002195
364.60648357583648,201.62082082836611,98.111987280997127,CG7023
24.998724754389364,49.25942999808484,29.771751101150869,CG32556
161.8914671079537,207.8636407827932,258.20772936780298,CG10128
87.911329084531971,183.25700642786563,81.177589845083801,CG14216
493.86017576576631,248.57501015903799,445.79338643532083,CG8274
144.74736194365934,164.25159766923068,60.299422257966583,CG8783
184.7733822301569,162.68485722235567,182.77008369831552,Stencil:X:21100497:21097000:GENSCAN
131.52871233091795,193.6763895736714,53.462611774933592,CG2675
1175.9645819124025,758.84768089251793,259.69942756173623,CG10719
77.388305591002876,72.774276382601926,66.188818472084705,CG6249
45.792934346113505,21.508910361056316,30.065352016988406,CG11849
306.55370465580353,381.66921317849125,185.43757601062907,CG7847
64.520567162228147,63.997719242749369,30.354387801028388,CG9273
13.881623503754071,28.535987911516514,37.439326289905978,CG13711
38.885704835522667,68.837046351366752,111.82705870833718,S.C2L002486
